"data","label"
"Máy lạnh làm lạnh nhanh, oke, nhưng cục nóng quá ồn, ngày đầu tiên chạy êm ái, sang ngày thứ 3 chạy như máy ngoài công trường, nhân viên lắp đặt không hút chân không máy mặc dù đã mua đầy đủ Là do nhân viên quên hay do thấy không cần thiếtNhân viên bán hàng thì chăm khách từng li từng tí còn nhân viên lắp đặt thì bỏ được bước nào thì bỏ hay sao ĐMX nên có câu trả lời cho mình về vấn đề trên","0"
"Vừa không mát vừa tốn điện, gọi hãng lên xem thì kêu máy hoạt động bình thường, làm như dân tộc chưa sài máy lạnh bao giờ vậy, sẽ ko bao giờ sài hãng này nữa","0"
"Máy chạy êm. Lạnh nhanh. Nhân viên lắp đặt nhiệt tình và vui vẻ. Hơn cả sự Mong đợi. Quá ok","1"
"sài rất ok","1"
"Máy mới lắp, chưa biết sử dụng thế nào, nhưng nhân viên lắp đặt thì kém, lắp đặt xong, không hút chân không, nếu khách không thấy, không hỏi thì cũng không nói. Hỏi xong bảo quên hút, mà có xịt bụi rồiquên hay làm biếng mà nhớ xịt bụi, ĐMX thuê thợ mới vào nghê hay gì mà mấy bước cơ bản như vậy cũng quên. Nếu máy sử dụng không bền thì ai chịu trách nhiệm. Còn chưa nói đến việc giá bán đã bao gồm hút chân không.","1"
"Máy làm lạnh ok nhưng mới lắp 1 ngày cục nóng bị nhiễu nước . Liên hệ lại dùm tui xxxx938048 , gọi điện tổng đài toàn bận","0"
"Chưa thấy xuất hoá đơn GTGT","1"
"lắp giá chênh lệch cao hơn bật 27 độ mà máy kêu rất tolắp văn phòng thì được chứ lắp phòng ngủ thì hối hận không kịprẻ tiền nên chấp nhận thôi","0"
"Sản phẩm phù hợp với túi tiền","1"
"Tốt","1"
"Tệ, tạm","0"
"Đơn hàng chọn giờ giao 10h đến 12h.mới 7h kêu giao hàng.mình chọn giờ giao vì giờ đó mình mới ở nhà.nhưng bên cskh zalo báo là mình hủy.mình mà hủy rồi việc gì mình khiếu nại như vậy.giao k đúng khung giờ rồi tự ý nói là mình hủy.sau lại nói mình kêu mai giao","0"
"Đổi 2 lần máy vẫn lỗi. Xử lý chậm chạp , sau kiểm tra phát sinh lỗi cả tuần cũng không thấy liên lạc gì.Không hỗ trợ lắp đặt nên phải tháo ra tháo vào tiền quá tội.Không bao giờ mua thêm 1 lần nào nữa từ ĐMX. Bực mình","0"
"Em mới mua xong không để ý không thấy nhân viên nói gì ngày tháng bảo hành nhỉ","1"
"Máy sài tốt độ bền thì sai rồi mới biết hiện tại thi máy sài ok","1"
"Tạm thời máy sài khá êm,máy nóng không ồn,phòng 4m vuông 28 độ sài ổn","1"
"Ok","1"
"Ok ạ","1"
"Ok","1"
"Mới lăp 1 ngày là xì gas","0"
"Ok","1"
"Ok","1"
"Mới mua đc 1 tuần, dùng tạm thời thấy OK, còn lại thời gian lâu mới đáng giá dc. Nhân viên lắp đặt nhiệt tình.","1"
"Chất lượng rất tốt trong tầm giá. Mẫu mã khá đẹp.Vì không gian sử dụng chỉ có 6m2 15m3 thôi và không chịu ánh nắng trực tiếp lên tường, trần nhà nên máy làm lạnh rất nhanh, chuẩn nhiệt độ dù chạy ở chế độ thường chỉ mất khoảng 3 phút.Dàn nóng chạy khá êm, đúng như thông số của NSX, chạy căng cũng không quá 40dB có dùng máy đo độ ồn. Anh thợ có giải thích là tuy Midea bị đánh giá là giàn nóng chạy ồn nhưng do lắp đặt thực tế hết 11m ống đồng nên hành trình lưu chuyển không quá ngắn giúp đối lưu tốt hơn, không gây áp lực lớn cho máy nén, giảm thiểu tiếng ồn khi vận hành.Vì đây là mẫu máy 1HP giá rẻ, dàn nóng cũng khá nhỏ gọn và nhẹ nên chỉ thích hợp với không gian nhỏ dưới 12m2 hoặc dưới 40m3 và không chịu ánh nắng mặt trời trực tiếp để tránh lãng phí điện và làm giảm tuổi thọ máy. Các trường hợp khác nên chọn mức HP cao hơn.","1"
"Dịch vụ OK, phản hồi nhanh. Lắp đặt nhanh và hiệu quả. Máy lạnh chạy êm, làm lạnh nhanh, còn bền không thì lâu dài mới biết","1"
"Rất ok","1"
"Xài được 1 tuần hiện cảm thấy ok","1"
"Máy lắp. tiếng ồn nhỏ chấp nhận được, thợ lắp chuyên nghiêp, tỉ mỉ .","1"
"Thợ của điện máy xanh quá tệ, khoan tường kiểu gì vỡ luôn 1 mảng tường, nứt luôn xuống cửa sổ. Lắp cục nóng thì lưng chừng, ko cao ko thấp. Hôm lắp chỉ có em trai mình ở nhà, hôm nay về tới nhà mới thấy làm ăn cẩu thả quá. Cũng điện máy xanh mà ở quê mình lắp cũng ko ẩu như mấy anh thợ này.","0"
"Bật 27 độ lạnh như mùa đông Nhân viên nhiệt tình","1"
"Ok","1"
"Thợ của DMX thi công cực kì tệ, thiếu an toàn cho người sử dụngĐấu điện hở loằng ngoằng.Đơn hàng mình được kèm khuyến mại phiếu mua hàng, thi công xong cũng không thấy ai đưa.Quá thất vọng","0"
"ok","1"
"Giá tốtmáy sd thấy OK nv lắp ráp nhiệt tình. Rất tin tưởng khi mua ở DMX","1"
"Tốt lắm nha mn Ko mùi","1"
"Làm lạnh hơi chậm, nhưng dùng tạm ổn không","1"
"ĐMX dạo này làm ăn rất tệ, máy mới lắp mà bật 17 độ ko lạnh, xong mình báo lên thì cho hết bộ phận này đến bộ phận khác về kiểm tra vẫn chưa có phương án giải quyết, gọi hôm thứ 7 thì nói là cuối tuần bảo hành ko làm việc, đến thứ 2 gọi lại thì lại tiếp tục hẹn đến ngày khác, trong khi cả nhân viên lắp đặt và bên bảo hành đã về kiểm tra nhưng vẫn hẹn ngày khác bên bảo hành về kiểm tra lại, mình muốn trả máy để đổi lại máy khác nhưng phải có xác nhận của bên bảo hành là máy có vấn đề thì phải tiếp tục đợi trong khi bên bảo hành đã về kiểm tra, cay thật sự, cảm giác bị lừa ấy. Mình đã mua trên dưới 10 sản phẩm ở đây cho dù giá hơi cao so với những chỗ khác vì tin chế độ hậu mãi tốt nhưng giờ sẽ phải thay đổi quan điểm","0"
"Mới xài thấy lạnh tốt, nhưng mà hơi kêu, ddieenj vẫn tốn như các máy lạnh khác. Nói chung ở trong tầm giá","0"
"Chưa xài cũng chua Bt chất lượng vẫn đánh giá 5 sao","1"
"Đmx xem lại cách làm việc của mình đi lúc mua thì nói ngon ngọt đổi trả trong 30 ngày giờ máy lạnh mới lắp được 1ngay hư cho nv xuống kiểm tra nói là lỗi bo mạch phải đợi hãng đến thứ2 kiểm tra xong mới đổi ma thứ hai phải đi làm sao đợi được điện thoại không nghe máy làm ăn kiểu này khác gì lừa đảo","0"
"Kỹ thuật lắp đặt ĐMX ăn gian hơn 3m ống đồng làm dàn nóng kêu quá ồn","0"
"Ok","1"
"Máy quá ồn","0"
"Ok tốt","1"
"máy lạnh quá Yếu, lắp xong trong phòng còn nóng hơn cả ngoài Phòng, k nên chơi hãng này","0"
"Dịch vụ của DMX dạo này quá tệ rồi. Chia nhiều bộ phận, mỗi bộ phận phụ trách mỗi khâu khác nhau rồi khi có vấn đề không bộ phận nào chịu trách nhiệm xử lý Sp này mình nhận bị lỗi, nv lắp đặt xong máy không lạnh, cứ bật lên mấy phút sau sẽ tự động tắt. NV kĩ thuật lắp cho mình xác nhận là sp lỗi. Sp lỗi nhưng không cho trả hàng tại chỗ, để mình nhận sp lỗi và hướng dẫn gọi bảo hành Giao sp lỗi mình không có quyền không nhận vì đặt hàng và thanh toán online rồi, chỉ có quyền gọi bảo hành thôi Mình gọi tổng đài bảo hành thì lại phải đợi NV kĩ thuật khác đến kiểm tra, chứ NV kĩ thuật lắp đặt xác nhận hư thì không đổi cho mình. Mỗi lần gọi mỗi khâu đều chờ 12 ngày. Mình đã thanh toán tiền sp vào ngày chủ nhật 31/03, hôm nay là thứ 5 04/04 vẫn chưa nhận được sp hoàn thiện hay đổi bảo hành. Gọi tổng đài cứ báo chờ Giờ mình muốn trả hàng lỗi hoàn tiền hay đổi sp mới chắc chỉ có thể ngồi ước, ước có NV gọi báo giao cho mình.Là khách hàng của DMX từ những ngày đầu vì dịch vụ tốt, hơn 1 năm trở lại đây lại không tìm ra tốt chỗ nào.","0"
"Chỉnh hướng gió trái phải bằng tay mà chỉnh xong nó tự bật lại k chỉnh dc","0"
"Nhân viên không hút chân không, tặng ống đồng không đủ 5m","0"
"Sau 1 tuần sd thì thấycánh quạt khi đóng hở cả khúc côn trùng dễ vào, cánh cũng ko hạ sâu chỉ lơ lớ, dàn lạnh lâu lâu kiu như máy bay hay như xe tải chạy ngoài đường, dàn nóng thì khá ồn nhưng có lúc cũng êm, máy chỉ bắt cao lắm 26độ vì bắt hơn sẽ ko mát dù phòng mình nhỏ 12m thôi, ko hoạt động chức năng Time onthợ lắp ẩu làm gãy ống đồng mà khi về hết r mình mới thấy nên phải lấy băng keo trong dán lại, dư ống đồng khoảng 3mét ko thấy hoàn tiền mà còn thu thêm tiền dây điện 90kGiá rẻ nên ko đòi hỏi cao, thấy tạm đc","0"
"Máy xài tốt","1"
"Lúc lắp xong thấy có 1 chỗ lúc hỏi nv còn bảo k ảnh hưởng , khi vệ sinh cũng móp nhà t bao nhiêu máy chả máy nào móp mà thấy có một chỗ nên bỏ qua , nay ra ngó thấy tận mấy chỗ, mấy lá nhôm nó rớt bà nó ra ngoài r, máy này giờ sd bao lâu hỏng đây, còn mấy chỗ nhỏ nhỏ trên góc mà cho up có 3 ảnh.","0"
"dùng ổn nha , phòng mình 15m vuông mà bật 17 độ để 15p là lạnh ngắt luôn , thường thì mới dùng bật 17 độ cho mát phòng rồi bật về 26 độ là ok . mình toàn 26 độ bật cả đêm vẫn lạnh ngắt nha . mấy bạn có thể kết hợp dùng thêm quạt","1"
"Máy chạy êm, tiết kiệm điện","1"
"máy mua về lạnh tầm 45 phút là không lạnh,bật máy lạnh mà có hơi gió chừ không có hơi lạnh.lạnh ở họng gió còn phòng thì không","0"
"Tạm ổn","0"
"OK","0"
"ok","1"
"Good","1"
"Ok","1"
"Dòng media chạy êm. Dịch vụ tại điện máy xanh tốt","1"
"Máy chạy 1tiếng 1ký điện không biết do máy ăn điện hay do đồng hồ chạy nhanh nữa","0"
"Máy êm, bật 29 độ mát lạnh luôn, tạm thời vậy đã, bền hay ko lâu dài mới biết dc","1"
"Máy lạnh hiện tại xài tạm ổn. Lâu lâu nó hơi kiu nhẹ ah","1"
"Máy giá rẻ, nhân viên nhiệt tình . Mà mỗi tội mở 17 độ nó kêu hơi to","1"
"Máy lạnh sử dụng ổn, làm lạnh phòng khá nhanh, chạy êm. Cục nóng hơi ồn nhưng ở mức chấp nhận được.","1"
"Dùng ok","1"
"Máy lạnh chạy êm .làm mát nhanh. Giá cả hợp lý","1"
"Dùng ok","1"
"OK","1"
"Hàng xài ok","1"
"Ok tốt nha add","1"
"Rất Oke nha","1"
"Ổn so với giá tiền , cục nóng kêu hơi to, lạnh sâu","1"
"Rất tuyệt vời","1"
"Khá tốt làm lanh nhanh gia re","1"
"Máy chạy êm, hơi ồn. Độ lạnh OK. Nhân viên giao hàng, lắp đặt nhiệt tình, vui vẻ.","1"
"Ok","1"
"Giá cả phải chăng.mọi người nên mua và trải nghiệm.","1"
"Làm lạnh nhanh. Êm không ồn. Tốt","1"
"Rất ok","1"
"Máy chạy tốt ạ","1"
"rất hài lòng","1"
"Tốt nhé","1"
"Ok nè","1"
"Mẫu mã đẹp so với giá tiền. Dàn lạnh và dàn nóng chạy êm.","1"
"Tiết kiệm điện. Chạy êm ru","1"
"Mấy thằng thợ làm ẩu vô cùng. Cố tính lắp hướng ống gas ngược để ăn thêm ống dây. Lắp 2 cái máy lạnh tính 20m ống dây mới haiz","0"
"Tất cả điều ok..chỉ có nút điều khiển hơi ít khó chỉnh theo ý mình","1"
"ok khá tốt mát lạnh","1"
"Nhân viên lắp đặt đẹp thân thiện nhiệt tình vui vẻ , máy chạy ỗn 25 độ mát lạnh, vừa túi tiền , nhân viên tính cho khách tiết kiệm nhiều chi phí khog cần phải tính mua thêm","1"
"Sp giao nhanh. Nv thân thiện, ko dùng ống đồng còn đc trừ lại tiền vật tư. Dàn lạnh khi chạy có tiếng nhưng ko đáng kể. Mở 27 độ vẫn mát lắm, đáng mua nha.","1"
"Máy lạnh xài êm, mát","1"
"Máy chạy êm","0"
"Cục nóng hơi kêu . Nhưng chấp nhận so với tầm giá.","1"
"Máy chạy êm","1"
"Dàn nóng quạt kêu hơi lớn nhất là bật chế độ làm lạnh nhanh ban đêm ngủ nghe rất khó chịu dàn lạnh thì lâu lâu nghe kêu nhẹ nói chung tạm ổn thôi với giá tiền","0"
"1 đêm xài chưa dc 1kí điện","1"
"Máy tốt vì sao các bạn lại cho ba sao vậy","1"
"Mới sử dụng tạm ổn ạ","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","0"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","0"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
